WeekEnding,HB,HBQF,AgeGroup,AgeGroupQF,Sex,SexQF,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
20210815,S08000024,,5 - 14,,All,d,Planned,,25,31.5,-20.6
20210815,S08000024,,15 - 44,,All,d,Planned,,75,97,-22.7
20210815,S08000024,,45 - 64,,All,d,Planned,,145,196,-26
20210815,S08000024,,65 - 74,,All,d,Planned,,92,122,-24.6
20210815,S08000024,,75 - 84,,All,d,Planned,,66,76,-13.2
20210815,S08000024,,85 and over,,All,d,Planned,,18,17,5.9
20210815,S08000024,,All ages,d,All,d,Planned,,442,560.5,-21.1
20210815,S08000024,,All ages,d,Female,,Planned,,224,283,-20.8
20210815,S08000024,,All ages,d,Male,,Planned,,218,272.5,-20
20210815,S08000028,,All ages,d,All,d,Planned,,5,11.5,-56.5
20210815,S08000029,,15 - 44,,All,d,Planned,,24,18,33.3
20210815,S08000029,,45 - 64,,All,d,Planned,,30,28,7.1
20210815,S08000029,,65 - 74,,All,d,Planned,,26,28.5,-8.8
20210815,S08000029,,75 - 84,,All,d,Planned,,26,23,13
20210815,S08000029,,All ages,d,All,d,Planned,,115,124,-7.3
20210815,S08000029,,All ages,d,Female,,Planned,,52,61.5,-15.4
20210815,S08000029,,All ages,d,Male,,Planned,,63,59,6.8
20210815,S08000030,,Under 5,,All,d,Planned,,12,9,33.3
20210815,S08000030,,5 - 14,,All,d,Planned,,18,19,-5.3
20210815,S08000030,,15 - 44,,All,d,Planned,,31,52,-40.4
20210815,S08000030,,45 - 64,,All,d,Planned,,55,70,-21.4
20210815,S08000030,,65 - 74,,All,d,Planned,,40,54.5,-26.6
20210815,S08000030,,75 - 84,,All,d,Planned,,27,46,-41.3
20210815,S08000030,,85 and over,,All,d,Planned,,6,11,-45.5
20210815,S08000030,,All ages,d,All,d,Planned,,189,261.5,-27.7
20210815,S08000030,,All ages,d,Female,,Planned,,96,137,-29.9
20210815,S08000030,,All ages,d,Male,,Planned,,93,123.5,-24.7
20210815,S08000031,,Under 5,,All,d,Planned,,52,91,-42.9
20210815,S08000031,,5 - 14,,All,d,Planned,,43,68.5,-37.2
20210815,S08000031,,15 - 44,,All,d,Planned,,199,230,-13.5
20210815,S08000031,,45 - 64,,All,d,Planned,,325,399.5,-18.6
20210815,S08000031,,65 - 74,,All,d,Planned,,208,239.5,-13.2
20210815,S08000031,,75 - 84,,All,d,Planned,,151,169,-10.7
20210815,S08000031,,85 and over,,All,d,Planned,,63,82.5,-23.6
20210815,S08000031,,All ages,d,All,d,Planned,,1041,1280,-18.7
20210815,S08000031,,All ages,d,Female,,Planned,,536,632.5,-15.3
20210815,S08000031,,All ages,d,Male,,Planned,,503,636.5,-21
20210815,S08000032,,Under 5,,All,d,Planned,,107,87.5,22.3
20210815,S08000032,,15 - 44,,All,d,Planned,,19,19.5,-2.6
20210815,S08000032,,45 - 64,,All,d,Planned,,28,50,-44
20210815,S08000032,,65 - 74,,All,d,Planned,,18,31.5,-42.9
20210815,S08000032,,75 - 84,,All,d,Planned,,24,28.5,-15.8
20210815,S08000032,,85 and over,,All,d,Planned,,9,6,50
20210815,S08000032,,All ages,d,All,d,Planned,,206,223,-7.6
20210815,S08000032,,All ages,d,Female,,Planned,,111,91.5,21.3
20210815,S08000032,,All ages,d,Male,,Planned,,94,92.5,1.6
20210815,S92000003,d,Under 5,,All,d,Planned,,248,255.5,-2.9
20210815,S92000003,d,5 - 14,,All,d,Planned,,117,153,-23.5
20210815,S92000003,d,15 - 44,,All,d,Planned,,418,551.5,-24.2
20210815,S92000003,d,45 - 64,,All,d,Planned,,732,997,-26.6
20210815,S92000003,d,65 - 74,,All,d,Planned,,515,714,-27.9
20210815,S92000003,d,75 - 84,,All,d,Planned,,432,527.5,-18.1
20210815,S92000003,d,85 and over,,All,d,Planned,,158,201,-21.4
20210815,S92000003,d,All ages,d,All,d,Planned,,2620,3399.5,-22.9
20210815,S92000003,d,All ages,d,Female,,Planned,,1327,1694.5,-21.7
20210815,S92000003,d,All ages,d,Male,,Planned,,1288,1631,-21
20210822,S08000015,,15 - 44,,All,d,Planned,,7,10.5,-33.3
20210822,S08000015,,45 - 64,,All,d,Planned,,16,36.5,-56.2
20210822,S08000015,,65 - 74,,All,d,Planned,,17,27.5,-38.2
20210822,S08000015,,75 - 84,,All,d,Planned,,9,18,-50
20210822,S08000015,,All ages,d,All,d,Planned,,54,106.5,-49.3
20210822,S08000015,,All ages,d,Female,,Planned,,21,54.5,-61.5
20210822,S08000015,,All ages,d,Male,,Planned,,33,51.5,-35.9
20210822,S08000016,,45 - 64,,All,d,Planned,,5,9,-44.4
20210822,S08000016,,75 - 84,,All,d,Planned,,11,14,-21.4
20210822,S08000016,,85 and over,,All,d,Planned,,7,4.5,55.6
20210822,S08000016,,All ages,d,All,d,Planned,,27,42.5,-36.5
20210822,S08000016,,All ages,d,Female,,Planned,,17,23,-26.1
20210822,S08000016,,All ages,d,Male,,Planned,,10,19.5,-48.7
20210822,S08000017,,Under 5,,All,d,Planned,,6,5,20
20210822,S08000017,,45 - 64,,All,d,Planned,,13,10.5,23.8
20210822,S08000017,,65 - 74,,All,d,Planned,,12,21.5,-44.2
20210822,S08000017,,75 - 84,,All,d,Planned,,17,24.5,-30.6
20210822,S08000017,,85 and over,,All,d,Planned,,9,16,-43.8
20210822,S08000017,,All ages,d,All,d,Planned,,60,84,-28.6
20210822,S08000017,,All ages,d,Female,,Planned,,33,43,-23.3
20210822,S08000017,,All ages,d,Male,,Planned,,27,40,-32.5
20210822,S08000019,,Under 5,,All,d,Planned,,22,6.5,238.5
20210822,S08000019,,5 - 14,,All,d,Planned,,11,9,22.2
20210822,S08000019,,15 - 44,,All,d,Planned,,27,38.5,-29.9
20210822,S08000019,,45 - 64,,All,d,Planned,,34,52.5,-35.2
20210822,S08000019,,65 - 74,,All,d,Planned,,23,44,-47.7
20210822,S08000019,,75 - 84,,All,d,Planned,,23,48.5,-52.6
20210822,S08000019,,85 and over,,All,d,Planned,,6,29.5,-79.7
20210822,S08000019,,All ages,d,All,d,Planned,,146,228.5,-36.1
20210822,S08000019,,All ages,d,Female,,Planned,,65,119.5,-45.6
20210822,S08000019,,All ages,d,Male,,Planned,,81,109,-25.7
20210822,S08000020,,5 - 14,,All,d,Planned,,6,18.5,-67.6
20210822,S08000020,,15 - 44,,All,d,Planned,,34,66,-48.5
20210822,S08000020,,45 - 64,,All,d,Planned,,65,96.5,-32.6
20210822,S08000020,,65 - 74,,All,d,Planned,,49,79,-38
20210822,S08000020,,75 - 84,,All,d,Planned,,34,65,-47.7
20210822,S08000020,,85 and over,,All,d,Planned,,12,21,-42.9
20210822,S08000020,,All ages,d,All,d,Planned,,204,356.5,-42.8
20210822,S08000020,,All ages,d,Female,,Planned,,114,178,-36
20210822,S08000020,,All ages,d,Male,,Planned,,89,177,-49.7
20210822,S08000022,,Under 5,,All,d,Planned,,9,6.5,38.5
20210822,S08000022,,5 - 14,,All,d,Planned,,5,4.5,11.1
20210822,S08000022,,15 - 44,,All,d,Planned,,13,24,-45.8
20210822,S08000022,,45 - 64,,All,d,Planned,,31,48.5,-36.1
20210822,S08000022,,65 - 74,,All,d,Planned,,33,51.5,-35.9
20210822,S08000022,,75 - 84,,All,d,Planned,,22,41,-46.3
20210822,S08000022,,85 and over,,All,d,Planned,,16,16,0
20210822,S08000022,,All ages,d,All,d,Planned,,129,192,-32.8
20210822,S08000022,,All ages,d,Female,,Planned,,55,91.5,-39.9
20210822,S08000022,,All ages,d,Male,,Planned,,72,96.5,-25.4
20210822,S08000024,,Under 5,,All,d,Planned,,17,21.5,-20.9
20210822,S08000024,,5 - 14,,All,d,Planned,,36,29.5,22
20210822,S08000024,,15 - 44,,All,d,Planned,,90,106,-15.1
20210822,S08000024,,45 - 64,,All,d,Planned,,140,168.5,-16.9
20210822,S08000024,,65 - 74,,All,d,Planned,,89,122.5,-27.3
20210822,S08000024,,75 - 84,,All,d,Planned,,60,74.5,-19.5
20210822,S08000024,,85 and over,,All,d,Planned,,16,21.5,-25.6
20210822,S08000024,,All ages,d,All,d,Planned,,448,544,-17.6
20210822,S08000024,,All ages,d,Female,,Planned,,227,282.5,-19.6
20210822,S08000024,,All ages,d,Male,,Planned,,219,257,-14.8
20210822,S08000025,,All ages,d,All,d,Planned,,5,7.5,-33.3
20210822,S08000025,,All ages,d,Male,,Planned,,5,4,25
20210822,S08000028,,65 - 74,,All,d,Planned,,7,4.5,55.6
20210822,S08000028,,75 - 84,,All,d,Planned,,8,4,100
20210822,S08000028,,All ages,d,All,d,Planned,,20,15,33.3
20210822,S08000028,,All ages,d,Female,,Planned,,7,8.5,-17.6
20210822,S08000028,,All ages,d,Male,,Planned,,13,6.5,100
20210822,S08000029,,15 - 44,,All,d,Planned,,16,19.5,-17.9
20210822,S08000029,,45 - 64,,All,d,Planned,,28,27,3.7
20210822,S08000029,,65 - 74,,All,d,Planned,,25,30.5,-18
20210822,S08000029,,75 - 84,,All,d,Planned,,13,17,-23.5
20210822,S08000029,,85 and over,,All,d,Planned,,5,7.5,-33.3
20210822,S08000029,,All ages,d,All,d,Planned,,90,119,-24.4
20210822,S08000029,,All ages,d,Female,,Planned,,44,65,-32.3
20210822,S08000029,,All ages,d,Male,,Planned,,46,50.5,-8.9
20210822,S08000030,,Under 5,,All,d,Planned,,19,8.5,123.5
20210822,S08000030,,5 - 14,,All,d,Planned,,15,18,-16.7
20210822,S08000030,,15 - 44,,All,d,Planned,,35,47.5,-26.3
20210822,S08000030,,45 - 64,,All,d,Planned,,56,71,-21.1
20210822,S08000030,,65 - 74,,All,d,Planned,,39,55,-29.1
20210822,S08000030,,75 - 84,,All,d,Planned,,32,33.5,-4.5
20210822,S08000030,,85 and over,,All,d,Planned,,12,11,9.1
20210822,S08000030,,All ages,d,All,d,Planned,,208,244.5,-14.9
20210822,S08000030,,All ages,d,Female,,Planned,,102,126.5,-19.4
20210822,S08000030,,All ages,d,Male,,Planned,,106,118,-10.2
20210822,S08000031,,Under 5,,All,d,Planned,,55,90.5,-39.2
20210822,S08000031,,5 - 14,,All,d,Planned,,32,75.5,-57.6
20210822,S08000031,,15 - 44,,All,d,Planned,,213,251.5,-15.3
20210822,S08000031,,45 - 64,,All,d,Planned,,351,396,-11.4
20210822,S08000031,,65 - 74,,All,d,Planned,,221,223,-0.9
20210822,S08000031,,75 - 84,,All,d,Planned,,170,188,-9.6
20210822,S08000031,,85 and over,,All,d,Planned,,77,76.5,0.7
20210822,S08000031,,All ages,d,All,d,Planned,,1119,1301,-14
20210822,S08000031,,All ages,d,Female,,Planned,,563,626.5,-10.1
20210822,S08000031,,All ages,d,Male,,Planned,,555,671.5,-17.3
20210822,S08000032,,Under 5,,All,d,Planned,,83,91.5,-9.3
20210822,S08000032,,15 - 44,,All,d,Planned,,15,21,-28.6
20210822,S08000032,,45 - 64,,All,d,Planned,,36,53,-32.1
20210822,S08000032,,65 - 74,,All,d,Planned,,24,41,-41.5
20210822,S08000032,,75 - 84,,All,d,Planned,,19,25.5,-25.5
20210822,S08000032,,85 and over,,All,d,Planned,,6,8,-25
20210822,S08000032,,All ages,d,All,d,Planned,,185,244.5,-24.3
20210822,S08000032,,All ages,d,Female,,Planned,,99,117,-15.4
20210822,S08000032,,All ages,d,Male,,Planned,,85,112.5,-24.4
20210822,S92000003,d,Under 5,,All,d,Planned,,222,260,-14.6
20210822,S92000003,d,5 - 14,,All,d,Planned,,108,169.5,-36.3
20210822,S92000003,d,15 - 44,,All,d,Planned,,455,592.5,-23.2
20210822,S92000003,d,45 - 64,,All,d,Planned,,779,977,-20.3
20210822,S92000003,d,65 - 74,,All,d,Planned,,544,716.5,-24.1
20210822,S92000003,d,75 - 84,,All,d,Planned,,423,557,-24.1
20210822,S92000003,d,85 and over,,All,d,Planned,,168,219.5,-23.5
20210822,S92000003,d,All ages,d,All,d,Planned,,2699,3492,-22.7
20210822,S92000003,d,All ages,d,Female,,Planned,,1350,1742.5,-22.5
20210822,S92000003,d,All ages,d,Male,,Planned,,1341,1716.5,-21.9
20210829,S08000015,,Under 5,,All,d,Planned,,6,3.5,71.4
20210829,S08000015,,15 - 44,,All,d,Planned,,6,12.5,-52
20210829,S08000015,,45 - 64,,All,d,Planned,,8,36.5,-78.1
20210829,S08000015,,65 - 74,,All,d,Planned,,19,24.5,-22.4
20210829,S08000015,,75 - 84,,All,d,Planned,,9,22,-59.1
20210829,S08000015,,All ages,d,All,d,Planned,,50,103.5,-51.7
20210829,S08000015,,All ages,d,Female,,Planned,,26,55.5,-53.2
20210829,S08000015,,All ages,d,Male,,Planned,,24,47,-48.9
20210829,S08000016,,65 - 74,,All,d,Planned,,5,12.5,-60
20210829,S08000016,,75 - 84,,All,d,Planned,,10,12.5,-20
20210829,S08000016,,85 and over,,All,d,Planned,,10,8.5,17.6
20210829,S08000016,,All ages,d,All,d,Planned,,27,44.5,-39.3
20210829,S08000016,,All ages,d,Female,,Planned,,8,21.5,-62.8
20210829,S08000016,,All ages,d,Male,,Planned,,19,23,-17.4
20210829,S08000017,,45 - 64,,All,d,Planned,,10,15.5,-35.5
20210829,S08000017,,65 - 74,,All,d,Planned,,9,23.5,-61.7
20210829,S08000017,,75 - 84,,All,d,Planned,,9,21,-57.1
20210829,S08000017,,85 and over,,All,d,Planned,,8,12.5,-36
20210829,S08000017,,All ages,d,All,d,Planned,,44,83.5,-47.3
20210829,S08000017,,All ages,d,Female,,Planned,,21,37,-43.2
20210829,S08000017,,All ages,d,Male,,Planned,,23,45.5,-49.5
20210829,S08000019,,Under 5,,All,d,Planned,,17,7.5,126.7
20210829,S08000019,,5 - 14,,All,d,Planned,,8,8.5,-5.9
20210829,S08000019,,15 - 44,,All,d,Planned,,17,34,-50
20210829,S08000019,,45 - 64,,All,d,Planned,,20,69.5,-71.2
20210829,S08000019,,65 - 74,,All,d,Planned,,15,49.5,-69.7
20210829,S08000019,,75 - 84,,All,d,Planned,,12,63,-81
20210829,S08000019,,85 and over,,All,d,Planned,,9,38.5,-76.6
20210829,S08000019,,All ages,d,All,d,Planned,,98,270.5,-63.8
20210829,S08000019,,All ages,d,Female,,Planned,,46,128,-64.1
20210829,S08000019,,All ages,d,Male,,Planned,,52,142,-63.4
20210829,S08000020,,Under 5,,All,d,Planned,,7,7,0
20210829,S08000020,,5 - 14,,All,d,Planned,,11,10,10
20210829,S08000020,,15 - 44,,All,d,Planned,,28,55.5,-49.5
20210829,S08000020,,45 - 64,,All,d,Planned,,64,100,-36
20210829,S08000020,,65 - 74,,All,d,Planned,,56,79.5,-29.6
20210829,S08000020,,75 - 84,,All,d,Planned,,33,64,-48.4
20210829,S08000020,,85 and over,,All,d,Planned,,8,14.5,-44.8
20210829,S08000020,,All ages,d,All,d,Planned,,207,330.5,-37.4
20210829,S08000020,,All ages,d,Female,,Planned,,119,169,-29.6
20210829,S08000020,,All ages,d,Male,,Planned,,88,158.5,-44.5
20210829,S08000022,,Under 5,,All,d,Planned,,9,5,80
20210829,S08000022,,5 - 14,,All,d,Planned,,5,4.5,11.1
20210829,S08000022,,15 - 44,,All,d,Planned,,20,23.5,-14.9
20210829,S08000022,,45 - 64,,All,d,Planned,,39,50,-22
20210829,S08000022,,65 - 74,,All,d,Planned,,29,48.5,-40.2
20210829,S08000022,,75 - 84,,All,d,Planned,,23,42,-45.2
20210829,S08000022,,85 and over,,All,d,Planned,,14,16.5,-15.2
20210829,S08000022,,All ages,d,All,d,Planned,,139,190,-26.8
20210829,S08000022,,All ages,d,Female,,Planned,,59,92.5,-36.2
20210829,S08000022,,All ages,d,Male,,Planned,,76,92,-17.4
20210829,S08000024,,Under 5,,All,d,Planned,,9,26.5,-66
20210829,S08000024,,5 - 14,,All,d,Planned,,33,27.5,20
20210829,S08000024,,15 - 44,,All,d,Planned,,95,107.5,-11.6
20210829,S08000024,,45 - 64,,All,d,Planned,,135,186.5,-27.6
20210829,S08000024,,65 - 74,,All,d,Planned,,98,116.5,-15.9
20210829,S08000024,,75 - 84,,All,d,Planned,,53,78,-32.1
20210829,S08000024,,85 and over,,All,d,Planned,,13,17,-23.5
20210829,S08000024,,All ages,d,All,d,Planned,,436,559.5,-22.1
20210829,S08000024,,All ages,d,Female,,Planned,,214,275,-22.2
20210829,S08000024,,All ages,d,Male,,Planned,,216,280.5,-23
20210829,S08000028,,All ages,d,All,d,Planned,,14,19.5,-28.2
20210829,S08000028,,All ages,d,Female,,Planned,,8,9,-11.1
20210829,S08000028,,All ages,d,Male,,Planned,,6,10.5,-42.9
20210829,S08000029,,15 - 44,,All,d,Planned,,14,16.5,-15.2
20210829,S08000029,,45 - 64,,All,d,Planned,,18,38,-52.6
20210829,S08000029,,65 - 74,,All,d,Planned,,19,31.5,-39.7
20210829,S08000029,,75 - 84,,All,d,Planned,,26,25,4
20210829,S08000029,,85 and over,,All,d,Planned,,8,10,-20
20210829,S08000029,,All ages,d,All,d,Planned,,88,135,-34.8
20210829,S08000029,,All ages,d,Female,,Planned,,43,77.5,-44.5
20210829,S08000029,,All ages,d,Male,,Planned,,45,57.5,-21.7
20210829,S08000030,,Under 5,,All,d,Planned,,15,11,36.4
20210829,S08000030,,5 - 14,,All,d,Planned,,20,16,25
20210829,S08000030,,15 - 44,,All,d,Planned,,33,57,-42.1
20210829,S08000030,,45 - 64,,All,d,Planned,,61,85,-28.2
20210829,S08000030,,65 - 74,,All,d,Planned,,53,54.5,-2.8
20210829,S08000030,,75 - 84,,All,d,Planned,,22,40.5,-45.7
20210829,S08000030,,85 and over,,All,d,Planned,,14,13,7.7
20210829,S08000030,,All ages,d,All,d,Planned,,218,277,-21.3
20210829,S08000030,,All ages,d,Female,,Planned,,107,135.5,-21
20210829,S08000030,,All ages,d,Male,,Planned,,111,141.5,-21.6
20210829,S08000031,,Under 5,,All,d,Planned,,69,91,-24.2
20210829,S08000031,,5 - 14,,All,d,Planned,,48,74,-35.1
20210829,S08000031,,15 - 44,,All,d,Planned,,178,288.5,-38.3
20210829,S08000031,,45 - 64,,All,d,Planned,,294,426.5,-31.1
20210829,S08000031,,65 - 74,,All,d,Planned,,186,244.5,-23.9
20210829,S08000031,,75 - 84,,All,d,Planned,,121,185.5,-34.8
20210829,S08000031,,85 and over,,All,d,Planned,,54,67.5,-20
20210829,S08000031,,All ages,d,All,d,Planned,,950,1377.5,-31
20210829,S08000031,,All ages,d,Female,,Planned,,488,671,-27.3
20210829,S08000031,,All ages,d,Male,,Planned,,456,687.5,-33.7
20210829,S08000032,,Under 5,,All,d,Planned,,87,99.5,-12.6
20210829,S08000032,,15 - 44,,All,d,Planned,,17,33,-48.5
20210829,S08000032,,45 - 64,,All,d,Planned,,22,61.5,-64.2
20210829,S08000032,,65 - 74,,All,d,Planned,,34,35.5,-4.2
20210829,S08000032,,75 - 84,,All,d,Planned,,30,30.5,-1.6
20210829,S08000032,,85 and over,,All,d,Planned,,7,6.5,7.7
20210829,S08000032,,All ages,d,All,d,Planned,,198,271,-26.9
20210829,S08000032,,All ages,d,Female,,Planned,,89,114.5,-22.3
20210829,S08000032,,All ages,d,Male,,Planned,,109,110.5,-1.4
20210829,S92000003,d,Under 5,,All,d,Planned,,224,265.5,-15.6
20210829,S92000003,d,5 - 14,,All,d,Planned,,130,154.5,-15.9
20210829,S92000003,d,15 - 44,,All,d,Planned,,412,637.5,-35.4
20210829,S92000003,d,45 - 64,,All,d,Planned,,678,1088,-37.7
20210829,S92000003,d,65 - 74,,All,d,Planned,,530,728,-27.2
20210829,S92000003,d,75 - 84,,All,d,Planned,,353,590.5,-40.2
20210829,S92000003,d,85 and over,,All,d,Planned,,148,212.5,-30.4
20210829,S92000003,d,All ages,d,All,d,Planned,,2475,3676.5,-32.7
20210829,S92000003,d,All ages,d,Female,,Planned,,1233,1796,-31.3
20210829,S92000003,d,All ages,d,Male,,Planned,,1226,1800,-31.9
20210905,S08000015,,45 - 64,,All,d,Planned,,9,32,-71.9
20210905,S08000015,,65 - 74,,All,d,Planned,,22,28,-21.4
20210905,S08000015,,75 - 84,,All,d,Planned,,14,25,-44
20210905,S08000015,,All ages,d,All,d,Planned,,56,103.5,-45.9
20210905,S08000015,,All ages,d,Female,,Planned,,29,44.5,-34.8
20210905,S08000015,,All ages,d,Male,,Planned,,27,58,-53.4
20210905,S08000016,,65 - 74,,All,d,Planned,,7,10,-30
20210905,S08000016,,75 - 84,,All,d,Planned,,13,11.5,13
20210905,S08000016,,85 and over,,All,d,Planned,,7,6,16.7
20210905,S08000016,,All ages,d,All,d,Planned,,30,40,-25
20210905,S08000016,,All ages,d,Female,,Planned,,17,19,-10.5
20210905,S08000016,,All ages,d,Male,,Planned,,13,21,-38.1
20210905,S08000017,,45 - 64,,All,d,Planned,,17,12.5,36
20210905,S08000017,,65 - 74,,All,d,Planned,,8,15.5,-48.4
20210905,S08000017,,75 - 84,,All,d,Planned,,10,18.5,-45.9
20210905,S08000017,,85 and over,,All,d,Planned,,9,8.5,5.9
20210905,S08000017,,All ages,d,All,d,Planned,,52,66.5,-21.8
20210905,S08000017,,All ages,d,Female,,Planned,,25,34.5,-27.5
20210905,S08000017,,All ages,d,Male,,Planned,,27,30,-10
20210905,S08000019,,Under 5,,All,d,Planned,,12,9,33.3
20210905,S08000019,,5 - 14,,All,d,Planned,,5,6,-16.7
20210905,S08000019,,15 - 44,,All,d,Planned,,24,40,-40
20210905,S08000019,,45 - 64,,All,d,Planned,,51,60.5,-15.7
20210905,S08000019,,65 - 74,,All,d,Planned,,20,38.5,-48.1
20210905,S08000019,,75 - 84,,All,d,Planned,,16,51,-68.6
20210905,S08000019,,85 and over,,All,d,Planned,,7,20,-65
20210905,S08000019,,All ages,d,All,d,Planned,,135,225,-40
20210905,S08000019,,All ages,d,Female,,Planned,,70,115.5,-39.4
20210905,S08000019,,All ages,d,Male,,Planned,,65,108.5,-40.1
20210905,S08000020,,5 - 14,,All,d,Planned,,13,18,-27.8
20210905,S08000020,,15 - 44,,All,d,Planned,,30,55,-45.5
20210905,S08000020,,45 - 64,,All,d,Planned,,70,108,-35.2
20210905,S08000020,,65 - 74,,All,d,Planned,,58,83,-30.1
20210905,S08000020,,75 - 84,,All,d,Planned,,40,53.5,-25.2
20210905,S08000020,,85 and over,,All,d,Planned,,8,18,-55.6
20210905,S08000020,,All ages,d,All,d,Planned,,221,345.5,-36
20210905,S08000020,,All ages,d,Female,,Planned,,98,184,-46.7
20210905,S08000020,,All ages,d,Male,,Planned,,123,161,-23.6
20210905,S08000022,,15 - 44,,All,d,Planned,,18,28,-35.7
20210905,S08000022,,45 - 64,,All,d,Planned,,27,48.5,-44.3
20210905,S08000022,,65 - 74,,All,d,Planned,,27,39.5,-31.6
20210905,S08000022,,75 - 84,,All,d,Planned,,28,39,-28.2
20210905,S08000022,,85 and over,,All,d,Planned,,20,17.5,14.3
20210905,S08000022,,All ages,d,All,d,Planned,,125,182.5,-31.5
20210905,S08000022,,All ages,d,Female,,Planned,,66,87.5,-24.6
20210905,S08000022,,All ages,d,Male,,Planned,,58,91,-36.3
20210905,S08000024,,Under 5,,All,d,Planned,,25,20,25
20210905,S08000024,,5 - 14,,All,d,Planned,,28,34,-17.6
20210905,S08000024,,15 - 44,,All,d,Planned,,67,101,-33.7
20210905,S08000024,,45 - 64,,All,d,Planned,,158,185,-14.6
20210905,S08000024,,65 - 74,,All,d,Planned,,90,119.5,-24.7
20210905,S08000024,,75 - 84,,All,d,Planned,,68,66,3
20210905,S08000024,,85 and over,,All,d,Planned,,17,17.5,-2.9
20210905,S08000024,,All ages,d,All,d,Planned,,453,543,-16.6
20210905,S08000024,,All ages,d,Female,,Planned,,237,283,-16.3
20210905,S08000024,,All ages,d,Male,,Planned,,216,257,-16
20210905,S08000028,,45 - 64,,All,d,Planned,,6,4,50
20210905,S08000028,,All ages,d,All,d,Planned,,11,15,-26.7
20210905,S08000028,,All ages,d,Female,,Planned,,8,10,-20
20210905,S08000029,,15 - 44,,All,d,Planned,,10,15.5,-35.5
20210905,S08000029,,45 - 64,,All,d,Planned,,26,37,-29.7
20210905,S08000029,,65 - 74,,All,d,Planned,,25,30,-16.7
20210905,S08000029,,75 - 84,,All,d,Planned,,20,29,-31
20210905,S08000029,,All ages,d,All,d,Planned,,88,141,-37.6
20210905,S08000029,,All ages,d,Female,,Planned,,45,67.5,-33.3
20210905,S08000029,,All ages,d,Male,,Planned,,43,70,-38.6
20210905,S08000030,,Under 5,,All,d,Planned,,23,16,43.8
20210905,S08000030,,5 - 14,,All,d,Planned,,22,18.5,18.9
20210905,S08000030,,15 - 44,,All,d,Planned,,33,67,-50.7
20210905,S08000030,,45 - 64,,All,d,Planned,,46,75,-38.7
20210905,S08000030,,65 - 74,,All,d,Planned,,45,58,-22.4
20210905,S08000030,,75 - 84,,All,d,Planned,,48,50.5,-5
20210905,S08000030,,85 and over,,All,d,Planned,,15,13,15.4
20210905,S08000030,,All ages,d,All,d,Planned,,232,298,-22.1
20210905,S08000030,,All ages,d,Female,,Planned,,120,138.5,-13.4
20210905,S08000030,,All ages,d,Male,,Planned,,112,159.5,-29.8
20210905,S08000031,,Under 5,,All,d,Planned,,70,93,-24.7
20210905,S08000031,,5 - 14,,All,d,Planned,,68,78.5,-13.4
20210905,S08000031,,15 - 44,,All,d,Planned,,166,267,-37.8
20210905,S08000031,,45 - 64,,All,d,Planned,,223,411.5,-45.8
20210905,S08000031,,65 - 74,,All,d,Planned,,167,257.5,-35.1
20210905,S08000031,,75 - 84,,All,d,Planned,,127,194,-34.5
20210905,S08000031,,85 and over,,All,d,Planned,,70,82.5,-15.2
20210905,S08000031,,All ages,d,All,d,Planned,,891,1384,-35.6
20210905,S08000031,,All ages,d,Female,,Planned,,444,699,-36.5
20210905,S08000031,,All ages,d,Male,,Planned,,446,672.5,-33.7
20210905,S08000032,,Under 5,,All,d,Planned,,91,98,-7.1
20210905,S08000032,,15 - 44,,All,d,Planned,,10,27,-63
20210905,S08000032,,45 - 64,,All,d,Planned,,19,54.5,-65.1
20210905,S08000032,,65 - 74,,All,d,Planned,,7,37.5,-81.3
20210905,S08000032,,75 - 84,,All,d,Planned,,6,27.5,-78.2
20210905,S08000032,,All ages,d,All,d,Planned,,137,251,-45.4
20210905,S08000032,,All ages,d,Female,,Planned,,59,95,-37.9
20210905,S08000032,,All ages,d,Male,,Planned,,77,110.5,-30.3
20210905,S92000003,d,Under 5,,All,d,Planned,,234,276,-15.2
20210905,S92000003,d,5 - 14,,All,d,Planned,,144,174,-17.2
20210905,S92000003,d,15 - 44,,All,d,Planned,,368,618,-40.5
